,t3,t4,jsdiv,type
0,0.1,200,0.8743661966717281,S1 no Myopic
0,0.1,200,0.8830011605413721,S1 Myopic
0,0.1,200,0.09507900070257652,SOFAI w/ Myopic S1
0,0.1,200,0.25390072595853796,SOFAI w/ no Myopic S1
0,0.3,200,0.8743661966717281,S1 no Myopic
0,0.3,200,0.8830011605413721,S1 Myopic
0,0.3,200,0.1562027857509665,SOFAI w/ Myopic S1
0,0.3,200,0.18343308921542179,SOFAI w/ no Myopic S1
0,0.6,200,0.8743661966717281,S1 no Myopic
0,0.6,200,0.8830011605413721,S1 Myopic
0,0.6,200,0.033067700857514745,SOFAI w/ Myopic S1
0,0.6,200,0.10330985975494392,SOFAI w/ no Myopic S1
0,0.9,200,0.8743661966717281,S1 no Myopic
0,0.9,200,0.8830011605413721,S1 Myopic
0,0.9,200,0.027287976340165186,SOFAI w/ Myopic S1
0,0.9,200,0.2683380171484267,SOFAI w/ no Myopic S1
0,0.1,200,0.6852428161006443,S1 no Myopic
0,0.1,200,0.7807399125186439,S1 Myopic
0,0.1,200,0.13665085775216435,SOFAI w/ Myopic S1
0,0.1,200,0.41539285199076736,SOFAI w/ no Myopic S1
0,0.3,200,0.6852428161006443,S1 no Myopic
0,0.3,200,0.7807399125186439,S1 Myopic
0,0.3,200,0.060678257778425934,SOFAI w/ Myopic S1
0,0.3,200,0.1905786086510169,SOFAI w/ no Myopic S1
0,0.6,200,0.6852428161006443,S1 no Myopic
0,0.6,200,0.7807399125186439,S1 Myopic
0,0.6,200,0.0771772604508725,SOFAI w/ Myopic S1
0,0.6,200,0.05739700427468521,SOFAI w/ no Myopic S1
0,0.9,200,0.6852428161006443,S1 no Myopic
0,0.9,200,0.7807399125186439,S1 Myopic
0,0.9,200,0.051883689749553694,SOFAI w/ Myopic S1
0,0.9,200,0.3888346134355589,SOFAI w/ no Myopic S1
0,0.1,200,0.8204917889045452,S1 no Myopic
0,0.1,200,0.800549363926695,S1 Myopic
0,0.1,200,0.3561849932624463,SOFAI w/ Myopic S1
0,0.1,200,0.12776053520567543,SOFAI w/ no Myopic S1
0,0.3,200,0.8204917889045452,S1 no Myopic
0,0.3,200,0.800549363926695,S1 Myopic
0,0.3,200,0.03744699256119268,SOFAI w/ Myopic S1
0,0.3,200,0.10181180741041432,SOFAI w/ no Myopic S1
0,0.6,200,0.8204917889045452,S1 no Myopic
0,0.6,200,0.800549363926695,S1 Myopic
0,0.6,200,0.24215050460148294,SOFAI w/ Myopic S1
0,0.6,200,0.05665966007974516,SOFAI w/ no Myopic S1
0,0.9,200,0.8204917889045452,S1 no Myopic
0,0.9,200,0.800549363926695,S1 Myopic
0,0.9,200,0.03277570426457374,SOFAI w/ Myopic S1
0,0.9,200,0.09800825021657689,SOFAI w/ no Myopic S1
0,0.1,200,0.8485298143249624,S1 no Myopic
0,0.1,200,0.8843694700828406,S1 Myopic
0,0.1,200,0.10684531274876713,SOFAI w/ Myopic S1
0,0.1,200,0.3742391611217251,SOFAI w/ no Myopic S1
0,0.3,200,0.8485298143249624,S1 no Myopic
0,0.3,200,0.8843694700828406,S1 Myopic
0,0.3,200,0.14680426878397904,SOFAI w/ Myopic S1
