,traj_n,length,reward,time,sub_type,time_agent,avg_time,reward_agent,avg_reward,usage,type,Length,Reward,Viol,S1_Usage,t1,t2,t3,t4,t6,t7,perc_usage
20,20,38.0,-245.31370849898474,37,s1,37,0.9736842105263158,-245.31370849898474,-6.455623907868019,38,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
20,20,38.0,-245.31370849898474,37,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
21,21,155.0,-671.5979797464468,145,s1,145,0.9354838709677419,-671.5979797464468,-4.3328901919125595,155,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
21,21,155.0,-671.5979797464468,145,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
22,22,139.0,-795.3137084989847,150,s1,150,1.079136690647482,-795.3137084989847,-5.721681356107804,139,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
22,22,139.0,-795.3137084989847,150,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
23,23,201.0,-808.970562748477,243,s1,243,1.208955223880597,-808.970562748477,-4.024729167902871,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
23,23,201.0,-808.970562748477,243,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
24,24,60.0,-391.59797974644664,54,s1,54,0.9,-391.59797974644664,-6.5266329957741105,60,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
24,24,60.0,-391.59797974644664,54,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
25,25,112.0,-585.6568542494924,118,s1,118,1.0535714285714286,-585.6568542494924,-5.22907905579904,112,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
25,25,112.0,-585.6568542494924,118,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
26,26,158.0,-7997.313708498985,167,s1,167,1.0569620253164558,-7997.313708498985,-50.61590954746193,158,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
26,26,158.0,-7997.313708498985,167,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
27,27,85.0,-391.59797974644664,82,s1,82,0.9647058823529412,-391.59797974644664,-4.607035055840549,85,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
27,27,85.0,-391.59797974644664,82,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
28,28,136.0,-690.6274169979695,158,s1,158,1.161764705882353,-690.6274169979695,-5.078142772043893,136,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
28,28,136.0,-690.6274169979695,158,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
29,29,32.0,-122.97056274847715,31,s1,31,0.96875,-122.97056274847715,-3.842830085889911,32,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
29,29,32.0,-122.97056274847715,31,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
30,30,144.0,-674.2842712474619,156,s1,156,1.0833333333333333,-674.2842712474619,-4.682529661440707,144,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
30,30,144.0,-674.2842712474619,156,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
31,31,201.0,-812.2842712474619,239,s1,239,1.1890547263681592,-812.2842712474619,-4.041215279838119,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
31,31,201.0,-812.2842712474619,239,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
32,32,20.0,-171.65685424949237,17,s1,17,0.85,-171.65685424949237,-8.58284271247462,20,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
32,32,20.0,-171.65685424949237,17,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
33,33,42.0,-162.97056274847716,42,s1,42,1.0,-162.97056274847716,-3.880251494011361,42,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
33,33,42.0,-162.97056274847716,42,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
34,34,38.0,-193.65685424949237,35,s1,35,0.9210526315789473,-193.65685424949237,-5.096233006565589,38,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
34,34,38.0,-193.65685424949237,35,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
35,35,201.0,-807.3137084989847,215,s1,215,1.0696517412935322,-807.3137084989847,-4.016486111935247,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
35,35,201.0,-807.3137084989847,215,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
36,36,201.0,-810.6274169979695,205,s1,205,1.0199004975124377,-810.6274169979695,-4.032972223870495,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
36,36,201.0,-810.6274169979695,205,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
37,37,90.0,-351.65685424949237,52,s1,52,0.5777777777777777,-351.65685424949237,-3.907298380549915,90,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
37,37,90.0,-351.65685424949237,52,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
38,38,201.0,-804.0,208,s1,208,1.0348258706467661,-804.0,-4.0,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
38,38,201.0,-804.0,208,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
39,39,46.0,-230.6274169979695,40,s1,40,0.8695652173913043,-230.6274169979695,-5.0136394999558584,46,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
39,39,46.0,-230.6274169979695,40,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
40,40,28.0,-176.8528137423857,22,s1,22,0.7857142857142857,-176.8528137423857,-6.316171919370918,28,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
40,40,28.0,-176.8528137423857,22,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
41,41,201.0,-807.3137084989847,209,s1,209,1.0398009950248757,-807.3137084989847,-4.016486111935247,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
41,41,201.0,-807.3137084989847,209,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
42,42,105.0,-513.3137084989847,95,s1,95,0.9047619047619048,-513.3137084989847,-4.888701985704617,105,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
42,42,105.0,-513.3137084989847,95,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
43,43,18.0,-161.31370849898477,13,s1,13,0.7222222222222222,-161.31370849898477,-8.961872694388042,18,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
43,43,18.0,-161.31370849898477,13,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
44,44,70.0,-2920.284271247462,31,s1,31,0.44285714285714284,-2920.284271247462,-41.7183467321066,70,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
44,44,70.0,-2920.284271247462,31,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
45,45,201.0,-807.3137084989847,212,s1,212,1.054726368159204,-807.3137084989847,-4.016486111935247,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
45,45,201.0,-807.3137084989847,212,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
46,46,178.0,-755.3137084989847,170,s1,170,0.9550561797752809,-755.3137084989847,-4.243335441005533,178,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
46,46,178.0,-755.3137084989847,170,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
47,47,47.0,-179.65685424949237,42,s1,42,0.8936170212765957,-179.65685424949237,-3.8224862606274974,47,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
47,47,47.0,-179.65685424949237,42,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
48,48,65.0,-356.6274169979695,54,s1,54,0.8307692307692308,-356.6274169979695,-5.486575646122607,65,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
48,48,65.0,-356.6274169979695,54,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
49,49,201.0,-808.9705627484772,211,s1,211,1.0497512437810945,-808.9705627484772,-4.024729167902872,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
49,49,201.0,-808.9705627484772,211,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
50,50,46.0,-225.65685424949237,42,s1,42,0.9130434782608695,-225.65685424949237,-4.905583788032443,46,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
50,50,46.0,-225.65685424949237,42,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
51,51,135.0,-4874.391918985787,108,s1,108,0.8,-4874.391918985787,-36.10660680730213,135,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
51,51,135.0,-4874.391918985787,108,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
52,52,89.0,-349.31370849898474,79,s1,79,0.8876404494382022,-349.31370849898474,-3.9248731292020755,89,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
52,52,89.0,-349.31370849898474,79,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
53,53,127.0,-652.9705627484772,78,s1,78,0.6141732283464567,-652.9705627484772,-5.141500494082497,127,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
53,53,127.0,-652.9705627484772,78,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
54,54,92.0,-358.0,90,s1,90,0.9782608695652174,-358.0,-3.891304347826087,92,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
54,54,92.0,-358.0,90,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
55,55,132.0,-568.0,125,s1,125,0.946969696969697,-568.0,-4.303030303030303,132,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
55,55,132.0,-568.0,125,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
56,56,141.0,-808.2842712474619,136,s1,136,0.9645390070921985,-808.2842712474619,-5.732512562038737,141,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
56,56,141.0,-808.2842712474619,136,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
57,57,84.0,-327.65685424949237,80,s1,80,0.9523809523809523,-327.65685424949237,-3.9006768363034805,84,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
57,57,84.0,-327.65685424949237,80,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
58,58,61.0,-285.65685424949237,57,s1,57,0.9344262295081968,-285.65685424949237,-4.682899249991678,61,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
58,58,61.0,-285.65685424949237,57,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
59,59,106.0,-755.3137084989847,96,s1,96,0.9056603773584906,-755.3137084989847,-7.125601023575328,106,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
59,59,106.0,-755.3137084989847,96,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
60,60,201.0,-804.0,209,s1,209,1.0398009950248757,-804.0,-4.0,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
60,60,201.0,-804.0,209,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
61,61,15.0,-151.65685424949237,7,s1,7,0.4666666666666667,-151.65685424949237,-10.110456949966158,15,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
61,61,15.0,-151.65685424949237,7,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
62,62,175.0,-790.970562748477,173,s1,173,0.9885714285714285,-790.970562748477,-4.519831787134154,175,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
62,62,175.0,-790.970562748477,173,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
63,63,69.0,-2029.4802307403552,42,s1,42,0.6086956521739131,-2029.4802307403552,-29.412756967251525,69,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
63,63,69.0,-2029.4802307403552,42,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
64,64,43.0,-213.65685424949237,33,s1,33,0.7674418604651163,-213.65685424949237,-4.968764052313776,43,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
64,64,43.0,-213.65685424949237,33,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
65,65,21.0,-175.65685424949237,15,s1,15,0.7142857142857143,-175.65685424949237,-8.364612107118685,21,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
65,65,21.0,-175.65685424949237,15,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
66,66,46.0,-277.31370849898474,39,s1,39,0.8478260869565217,-277.31370849898474,-6.028558880412712,46,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
66,66,46.0,-277.31370849898474,39,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
67,67,165.0,-14215.941125496955,101,s1,101,0.6121212121212121,-14215.941125496955,-86.15721894240579,165,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
67,67,165.0,-14215.941125496955,101,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
68,68,78.0,-405.31370849898474,76,s1,76,0.9743589743589743,-405.31370849898474,-5.19632959614083,78,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
68,68,78.0,-405.31370849898474,76,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
69,69,45.0,-221.65685424949237,40,s1,40,0.8888888888888888,-221.65685424949237,-4.925707872210942,45,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
69,69,45.0,-221.65685424949237,40,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
70,70,16.0,-57.31370849898476,14,s1,14,0.875,-57.31370849898476,-3.5821067811865475,16,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
70,70,16.0,-57.31370849898476,14,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
71,71,158.0,-685.2548339959391,157,s1,157,0.9936708860759493,-685.2548339959391,-4.337055911366703,158,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
71,71,158.0,-685.2548339959391,157,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
72,72,21.0,-460.62741699796953,14,s1,14,0.6666666666666666,-460.62741699796953,-21.934638904665217,21,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
72,72,21.0,-460.62741699796953,14,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
73,73,201.0,-810.6274169979695,202,s1,202,1.0049751243781095,-810.6274169979695,-4.032972223870495,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
73,73,201.0,-810.6274169979695,202,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
74,74,76.0,-344.0,78,s1,78,1.0263157894736843,-344.0,-4.526315789473684,76,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
74,74,76.0,-344.0,78,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
75,75,201.0,-807.3137084989847,206,s1,206,1.0248756218905473,-807.3137084989847,-4.016486111935247,201,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
75,75,201.0,-807.3137084989847,206,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
76,76,31.0,-211.65685424949237,25,s1,25,0.8064516129032258,-211.65685424949237,-6.827640459661044,31,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
76,76,31.0,-211.65685424949237,25,s2,0,,0.0,,0,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,0.0
77,77,149.0,-645.9411254969543,135,s1,135,0.9060402684563759,-645.9411254969543,-4.335175338905734,149,s1,126.622,-713.4809930420752,4.233,1.0,200,0.8,0.0,0,1,0.5,1.0
